Scheme_Name	Asset_Value
HDFC Hybrid Debt Fund - Growth Option - Direct Plan	86.3477
HDFC Hybrid Debt Fund - Growth Plan	81.1038
HDFC Hybrid Debt Fund - IDCW Monthly	14.0113
HDFC Hybrid Debt Fund - IDCW Monthly - Direct Plan	15.617
HDFC Hybrid Debt Fund - IDCW Quarterly	14.8862
HDFC Hybrid Debt Fund - IDCW Quarterly - Direct Plan	16.5798
HSBC Conservative Hybrid Fund - Direct Growth	68.6576
HSBC Conservative Hybrid Fund - Direct Monthly IDCW	17.6969
HSBC Conservative Hybrid Fund - Direct Quarterly IDCW	15.4679
HSBC Conservative Hybrid Fund - Regular Growth	61.2969
HSBC Conservative Hybrid Fund - Regular Monthly IDCW	13.2691
HSBC Conservative Hybrid Fund - Regular Quarterly IDCW	17.6251
ICICI Prudential Regular Savings Fund - Direct Plan - Bonus	46.3924
ICICI Prudential Regular Savings Fund - Direct Plan - Growth	83.6994
ICICI Prudential Regular Savings Fund - Direct Plan - Half Yearly IDCW	17.2560
ICICI Prudential Regular Savings Fund - Direct Plan - Monthly IDCW	16.2727
ICICI Prudential Regular Savings Fund - Direct Plan - Quarterly IDCW	14.8922
ICICI Prudential Regular Savings Fund - Plan - Bonus	18.3554
ICICI Prudential Regular Savings Fund - Plan - Growth	76.0022
ICICI Prudential Regular Savings Fund - Plan - Half Yearly IDCW	13.3844
ICICI Prudential Regular Savings Fund - Plan - Monthly IDCW	13.7453
ICICI Prudential Regular Savings Fund - Plan - Quarterly IDCW	12.0688
Kotak Debt Hybrid - Growth	57.5516
Kotak Debt Hybrid - Growth - Direct	66.5467
Kotak Debt Hybrid - Monthly Payout of Income Distribution cum capital withdrawal option	12.6233
Kotak Debt Hybrid - Monthly Payout of Income Distribution cum capital withdrawal option - Direct	13.8011
LIC MF Conservative Hybrid Fund-Direct Plan-Growth	89.6916
LIC MF Conservative Hybrid Fund-Direct Plan-Monthly IDCW	13.2352
LIC MF Conservative Hybrid Fund-Direct Plan-Quarterly IDCW	17.9316
LIC MF Conservative Hybrid Fund-Direct Plan-Yearly IDCW	14.4368
LIC MF Conservative Hybrid Fund-Regular Plan-Growth	80.7715
LIC MF Conservative Hybrid Fund-Regular Plan-Monthly IDCW	12.8448
LIC MF Conservative Hybrid Fund-Regular Plan-Quarterly IDCW	14.188
LIC MF Conservative Hybrid Fund-Regular Plan-Yearly IDCW	12.1258
NIPPON INDIA CONSERVATIVE HYBRID  FUND -  SEGREGATED PORTFOLIO 2 - DIRECT Plan - MONTHLY IDCW Option	0.0000
NIPPON INDIA CONSERVATIVE HYBRID  FUND -  SEGREGATED PORTFOLIO 2 - MONTHLY IDCW Option	0.0000
NIPPON INDIA CONSERVATIVE HYBRID  FUND -  SEGREGATED PORTFOLIO 2 - QUARTERLY IDCW Option	0.0000
NIPPON INDIA CONSERVATIVE HYBRID  FUND - DIRECT Plan - MONTHLY IDCW Option	11.6389
NIPPON INDIA CONSERVATIVE HYBRID  FUND - DIRECT Plan - QUARTERLY IDCW Option	12.9277
Nippon India Conservative Hybrid  Fund - Direct Plan Growth Plan - Growth Option	64.2485
NIPPON INDIA CONSERVATIVE HYBRID  FUND - MONTHLY IDCW Option	11.1347
NIPPON INDIA CONSERVATIVE HYBRID  FUND - QUARTERLY IDCW Option	12.2769
Nippon India Conservative Hybrid  Fund - Segregated Portfolio 1 - Direct Plan Growth Plan - Growth Option	4.0808
Nippon India Conservative Hybrid  Fund - Segregated Portfolio 1 - Direct Plan Monthly Dividend Plan	1.0786
Nippon India Conservative Hybrid  Fund - Segregated Portfolio 1 - Growth Plan	3.8398
Nippon India Conservative Hybrid  Fund - Segregated Portfolio 1 - Monthly Dividend Plan	0.9969
Nippon India Conservative Hybrid  Fund - Segregated Portfolio 1 - Quarterly Dividend Plan	1.0493
Nippon India Conservative Hybrid  Fund - Segregated Portfolio 2 - Direct Plan - Growth Plan - Growth Option	0.0000
Nippon India Conservative Hybrid  Fund - Segregated Portfolio 2 - Growth Plan	0.0000
Nippon India Conservative Hybrid  Fund-Growth Plan	58.1529
NIPPON INDIA CONSERVATIVE HYBRID FUND -  SEGREGATED PORTFOLIO 2 - DIRECT Plan - QUARTERLY IDCW Option	0.0000
Nippon India Conservative Hybrid Fund - Segregated Portfolio 1 - Direct Plan Quarterly Dividend Plan	1.0860
Parag Parikh Conservative Hybrid Fund - Direct Plan - Growth	15.1945
Parag Parikh Conservative Hybrid Fund - Direct Plan - Monthly IDCW	10.9515
Parag Parikh Conservative Hybrid Fund - Regular Plan - Growth	15.0022
Parag Parikh Conservative Hybrid Fund - Regular Plan - Monthly IDCW	10.7544
SBI Conservative Hybrid Fund  - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW)	24.2170
SBI Conservative Hybrid Fund - Direct Plan - Annual Income Distribution cum Capital Withdrawal Option (IDCW)	31.6077
SBI Conservative Hybrid Fund - Direct Plan - Growth	79.2604
SBI Conservative Hybrid Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW)	28.4451
SBI Conservative Hybrid Fund - Regular Plan - Annual Income Distribution cum Capital Withdrawal Option (IDCW)	25.5762
SBI Conservative Hybrid Fund - Regular Plan - Growth	72.5078
SBI Conservative Hybrid Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW)	21.8241
SBI Conservative Hybrid Fund - Regular Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW)	20.9122
Sundaram Conservative Hybrid Fund (Formerly Known as Sundaram Debt Oriented Hybrid Fund) Direct Plan - Growth	32.2137
Sundaram Conservative Hybrid Fund (Formerly Known as Sundaram Debt Oriented Hybrid Fund) Direct Plan - IDCW	13.6387
Sundaram Conservative Hybrid Fund (Formerly Known as Sundaram Debt Oriented Hybrid Fund) Direct Plan - Income Distribution cum Capital Withdrawal (IDCW)	21.4578
Sundaram Conservative Hybrid Fund (Formerly Known as Sundaram Debt Oriented Hybrid Fund) Direct Plan -Income Distribution cum Capital Withdrawal (IDCW)	20.8487
Sundaram Conservative Hybrid Fund (Formerly Known as Sundaram Debt Oriented Hybrid Fund) Regular Plan - Growth	29.1801
Sundaram Conservative Hybrid Fund (Formerly Known as Sundaram Debt Oriented Hybrid Fund) Regular Plan - Income Distribution cum Capital Withdrawal (IDCW)	13.4752
Sundaram Conservative Hybrid Fund (Formerly Known as Sundaram Debt Oriented Hybrid Fund) Regular Plan -Income Distribution cum Capital Withdrawal (IDCW)	18.7746
Sundaram Conservative Hybrid Fund (Formerly Known as Sundaram Debt Oriented Hybrid Fund) Regular Plan- Income Distribution cum Capital Withdrawal (IDCW)	19.2742
UTI - Regular Saving Fund (Segregated - 17022020) - Direct Plan - Growth Option	4.08
UTI - Regular Saving Fund (Segregated - 17022020) - Direct Plan - Monthly Payment Option	4.0131
UTI - Regular Saving Fund (Segregated - 17022020) - Regular Plan - Growth Option	3.8396
UTI - Regular Saving Fund (Segregated - 17022020) - Regular Plan - Monthly Payment Option	3.8416
UTI Regular Saving Fund ( Segregated - 17022020) - Direct Plan - Flexi IDCW	3.4135
UTI Regular Saving Fund ( Segregated - 17022020) - Direct Plan - Monthly IDCW	1.4527
UTI Regular Saving Fund ( Segregated - 17022020) - Regular Plan - Flexi IDCW	3.1928
UTI Regular Saving Fund ( Segregated - 17022020) - Regular Plan - Monthly IDCW	1.3512
UTI Conservative Hybrd Fund - Regular Plan - Monthly Payment Option	68.8208
UTI Conservative Hybrid Fund - Direct Plan - Flexi IDCW	49.7695
UTI Conservative Hybrid Fund - Direct Plan - Growth Option	74.5134
UTI Conservative Hybrid Fund - Direct Plan - Monthly IDCW	19.5262
UTI Conservative Hybrid Fund - Direct Plan - Monthly Payment Option	73.299
UTI Conservative Hybrid Fund - Regular Plan - Flexi IDCW	44.8755
UTI Conservative Hybrid Fund - Regular Plan - Growth Option	68.7856
UTI Conservative Hybrid Fund - Regular Plan - Monthly IDCW	17.3297
Aditya Birla Sun Life Balanced Advantage Fund - Direct Plan - Growth Option	119.49
Aditya Birla Sun Life Balanced Advantage Fund - Regular Plan - Growth Option	105.13
Aditya Birla Sun Life Balanced Advantage Fund -DIRECT - IDCW	29.84
Aditya Birla Sun Life Balanced Advantage Fund -REGULAR - IDCW	26.22
Axis Balanced Advantage Fund - Direct Plan - Growth	23.01
Axis Balanced Advantage Fund - Direct Plan - IDCW	14.44
Axis Balanced Advantage Fund - Regular Plan - Growth	20.63
Axis Balanced Advantage Fund - Regular Plan - IDCW	13.36
Bajaj Finserv Balanced Advantage Fund-Direct Plan-Growth	11.352
Bajaj Finserv Balanced Advantage Fund-Direct Plan-IDCW	11.352
Bajaj Finserv Balanced Advantage Fund-Regular Plan-Growth	11.057
Bajaj Finserv Balanced Advantage Fund-Regular Plan-IDCW	11.057
BANDHAN Balanced Advantage Fund Direct Plan Growth	27.720
BANDHAN Balanced Advantage Fund Direct Plan IDCW	16.869
BANDHAN Balanced Advantage Fund Regular Plan Growth	23.938
BANDHAN Balanced Advantage Fund Regular Plan IDCW	14.660
BANK OF INDIA BALANCED ADVANTAGE FUND  DIRECT PLAN IDCW	15.9109
BANK OF INDIA BALANCED ADVANTAGE FUND  REGULAR PLAN IDCW	17.0095
BANK OF INDIA BALANCED ADVANTAGE FUND DIRECT PLAN  GROWTH	26.3589
BANK OF INDIA BALANCED ADVANTAGE FUND REGULAR PLAN  GROWTH	24.3799
Baroda BNP Paribas Balanced Advantage Fund-Direct Plan-Growth Option	26.0669
Baroda BNP Paribas Balanced Advantage Fund-Direct Plan-IDCW Option	17.3564
Baroda BNP Paribas Balanced Advantage Fund-Regular Plan -Growth Option	23.8259
Baroda BNP Paribas Balanced Advantage Fund-Regular Plan-IDCW Option	15.8219
Canara Robeco Balanced Advantage Fund - Direct Plan - Growth Option	10.2600
Canara Robeco Balanced Advantage Fund - Direct Plan - IDCW Option	10.2600
Canara Robeco Balanced Advantage Fund - Regular Plan - Growth Option	10.1000
Canara Robeco Balanced Advantage Fund - Regular Plan - IDCW Option	10.0900
DSP Dynamic Asset Allocation Fund - Direct Plan - Growth	31.359
DSP Dynamic Asset Allocation Fund - Direct Plan - IDCW - Monthly	16.601
DSP Dynamic Asset Allocation Fund - Regular Plan - Growth	27.33
DSP Dynamic Asset Allocation Fund - Regular Plan - IDCW - Monthly	14.071
Edelweiss Balanced Advantage Fund - Direct Plan - Monthly - IDCW Option	26.31
Edelweiss Balanced Advantage Fund - Direct Plan - Quarterly - IDCW Option	27.97
Edelweiss Balanced Advantage Fund - Regular Plan - Growth Option	49.93
Edelweiss Balanced Advantage Fund - Regular Plan - Monthly - IDCW Option	21.31
Edelweiss Balanced Advantage Fund - Regular Plan - Quarterly - IDCW Option	20.69
Edelweiss Balanced Advantage Fund -Direct Plan-Growth Option	56.86
Franklin India Balanced Advantage Fund- Growth	14.2226
Franklin India Balanced Advantage Fund- Growth- Direct	14.9458
Franklin India Balanced Advantage Fund- IDCW	13.7687
Franklin India Balanced Advantage Fund- IDCW- Direct	14.1778
HDFC Balanced Advantage Fund - Growth Plan	508.24
HDFC Balanced Advantage Fund - Growth Plan - Direct Plan	549.667
HDFC Balanced Advantage Fund - IDCW Plan	37.927
HDFC Balanced Advantage Fund - IDCW Plan - Direct Plan	44.386
Helios Balanced Advantage Fund- Direct Plan- Growth Option	11.22
Helios Balanced Advantage Fund- Direct Plan-IDCW Option	11.22
Helios Balanced Advantage Fund- Regular Plan- Growth Option	10.97
Helios Balanced Advantage Fund- Regular Plan-IDCW Option	10.97
HSBC Balanced Advantage Fund - Direct Growth	49.9737
HSBC Balanced Advantage Fund - Direct IDCW	22.8474
HSBC Balanced Advantage Fund - Regular Growth	43.068
HSBC Balanced Advantage Fund - Regular IDCW	19.2297
ICICI Prudential Balanced Advantage Fund - Direct Plan -  Growth	82.69
ICICI Prudential Balanced Advantage Fund - Direct Plan -  IDCW	29.64
ICICI Prudential Balanced Advantage Fund - Direct Plan - Monthly IDCW	26.49
ICICI Prudential Balanced Advantage Fund - Direct Plan - Quarterly IDCW	18.08
ICICI Prudential Balanced Advantage Fund - Growth	74.07
ICICI Prudential Balanced Advantage Fund - IDCW	18.85
ICICI Prudential Balanced Advantage Fund - Monthly IDCW	22.18
ICICI Prudential Balanced Advantage Fund - Quarterly IDCW	16.38
Invesco India Balanced Advantage Fund - Direct Plan - Growth	63.29
Invesco India Balanced Advantage Fund - Direct Plan - IDCW (Payout / Reinvestment)	24.05
Invesco India Balanced Advantage Fund - Growth	53.31
Invesco India Balanced Advantage Fund - IDCW (Payout / Reinvestment)	19.71
ITI Balanced Advantage Fund - Direct Plan - Growth Option	15.8543
ITI Balanced Advantage Fund - Direct Plan - IDCW Option	13.9469
ITI Balanced Advantage Fund - Regular Plan - Growth Option	14.1811
ITI Balanced Advantage Fund - Regular Plan - IDCW Option	12.3045
Kotak Balanced Advantage Fund  - Direct Plan -Growth Option	21.944
Kotak Balanced Advantage Fund - Regular Plan - Payout of Income Distribution cum capital withdrawal option Option	20.201
Kotak Balanced Advantage Fund -Direct Plan  -Payout of Income Distribution cum capital withdrawal option	21.944
Kotak Balanced Advantage Fund -Regular Plan - Growth Option	20.201
LIC MF Balanced Advantage Fund-Direct Plan-Growth	14.2703
LIC MF Balanced Advantage Fund-Direct Plan-IDCW	12.7678
LIC MF Balanced Advantage Fund-Regular Plan-Growth	13.3879
LIC MF Balanced Advantage Fund-Regular Plan-IDCW	12.1345
Mahindra Manulife Balanced Advantage Fund - Direct Plan - Growth	15.0775
Mahindra Manulife Balanced Advantage Fund - Direct Plan - IDCW	12.8560
Mahindra Manulife Balanced Advantage Fund - Regular Plan - Growth	14.1260
Mahindra Manulife Balanced Advantage Fund - Regular Plan - IDCW	11.9401
Mirae Asset Balanced Advantage Fund Direct Plan- Growth	14.514
Mirae Asset Balanced Advantage Fund Direct Plan- IDCW	14.504
Mirae Asset Balanced Advantage Fund Regular Plan IDCW	13.899
Mirae Asset Balanced Advantage Fund Regular Plan- Growth	13.903
Motilal Oswal Balanced Advantage Fund  (MOFDYNAMIC) - Direct Plan - Growth Option	22.0834
Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Annual Dividend Payout Option	14.2197
Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option	19.8316
Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment	15.0285
Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment	13.2644
Motilal Oswal Balanced Advantage Fund Regular - Quarterly IDCW Payout/Reinvestment	12.3931
NJ Balanced Advantage Fund - Direct Plan - Growth Option	14.32
NJ Balanced Advantage Fund - Direct Plan - IDCW Payout Option	14.32
NJ Balanced Advantage Fund - Regular Plan - Growth Option	13.63
NJ Balanced Advantage Fund - Regular Plan - IDCW Payout Option	13.63
PGIM India Balanced Advantage Fund -  Direct Plan - Growth Option	16.38
PGIM India Balanced Advantage Fund - Direct Plan - Dividend Option	11.81
PGIM India Balanced Advantage Fund - Regular Plan - Dividend Option	11.45
PGIM India Balanced Advantage Fund - Regular Plan - Growth Option	15.12
Parag Parikh Dynamic Asset Allocation Fund - Direct Plan - Monthly IDCW Reinvestment	10.3725
Parag Parikh Dynamic Asset Allocation Fund - Direct Plan Growth	11.3303
Parag Parikh Dynamic Asset Allocation Fund - Regular Plan - Monthly IDCW Reinvestment	10.1836
Parag Parikh Dynamic Asset Allocation Fund - Regular Plan Growth	11.2786
quant Dynamic Asset Allocation Fund - Growth Option - Direct Plan	16.6662
quant Dynamic Asset Allocation Fund - Growth Option - Regular Plan	16.069
quant Dynamic Asset Allocation Fund - IDCW Option - Direct Plan	16.6613
quant Dynamic Asset Allocation Fund - IDCW Option - Regular Plan	16.0704
Samco Dynamic Asset Allocation Fund - Direct Plan - Growth Option	10.58
Samco Dynamic Asset Allocation Fund - Direct Plan - IDCW Option	10.57
Samco Dynamic Asset Allocation Fund - Regular Plan - Growth Option	10.29
Samco Dynamic Asset Allocation Fund - Regular Plan - IDCW Option	10.29
SBI Balanced Advantage Fund - Direct Plan - Growth	15.7192
SBI Balanced Advantage Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	15.7196
SBI Balanced Advantage Fund - Regular Plan - Growth	15.1146
SBI Balanced Advantage Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	15.1148
Shriram Balanced Advantage Fund - Direct Growth	18.4306
Shriram Balanced Advantage Fund - Direct- IDCW	18.3
Shriram Balanced Advantage Fund - Regular Growth	16.4253
Shriram Balanced Advantage Fund - Regular-IDCW	16.4469
Sundaram Balanced Advantage Fund ( Formerly Known as Principal Balanced Advantage Fund) - Direct Plan - Growth Option	40.6615
Sundaram Balanced Advantage Fund (Formerly Known as Principal Balanced Advantage Fund) - Direct Plan - Monthly Income Distribution CUM Capital Withdrawal Option	18.6679
Sundaram Balanced Advantage Fund (Formerly Known as Principal Balanced Advantage Fund) - Growth Option	34.6039
Sundaram Balanced Advantage Fund (Formerly Known as Principal Balanced Advantage Fund) - Monthly Income Distribution CUM Capital Withdrawal Option	15.2444
TATA Balanced Advantage Fund Direct Plan - Payout of Income Distribution cum capital withdrawal option	22.3466
TATA Balanced Advantage Fund Direct Plan - Reinvestment of Income Distribution cum capital withdrawal option	22.3466
TATA Balanced Advantage Fund Regular Plan - Payout of Income Distribution cum capital withdrawal option	20.1473
TATA Balanced Advantage Fund Regular Plan - Reinvestment of Income Distribution cum capital withdrawal option	20.1473
Tata Balanced Advantage Fund-Direct Plan-Growth	22.3466
Tata Balanced Advantage Fund-Regular Plan-Growth	20.1473
Unifi Dynamic Asset Allocation Fund - Direct Growth	10.3772
Unifi Dynamic Asset Allocation Fund - Regular Growth	10.3487
Union Balanced Advantage Fund - Direct Plan - Growth Option	21.55
Union Balanced Advantage Fund - Direct Plan - IDCW Option	21.55
Union Balanced Advantage Fund - Regular Plan - Growth Option	19.97
Union Balanced Advantage Fund - Regular Plan - IDCW Option	19.97
UTI - Unit Linked Insurance Plan	41.7361
UTI - Unit Linked Insurance Plan- Direct	45.1814
UTI Balanced Advantage Fund - Direct Plan - Growth Option	12.8422
UTI Balanced Advantage Fund - Direct Plan - Payout of IDCW Option	12.8421
UTI Balanced Advantage Fund - Regular Plan - Growth Option	12.4801
UTI Balanced Advantage Fund - Regular Plan - Payout of IDCW Option	12.4802
WhiteOak Capital Balanced Advantage Fund Direct Plan Growth	14.747
WhiteOak Capital Balanced Advantage Fund Regular Plan Growth	14.153
Aditya Birla Sun Life Equity Savings Fund - Direct - IDCW	15.69
Aditya Birla Sun Life Equity Savings Fund - Direct Plan - Growth	24.47
Aditya Birla Sun Life Equity Savings Fund - Regular - IDCW	13.33
Aditya Birla Sun Life Equity Savings Fund - Regular Plan - Growth	22.07
Axis Equity Savings Fund - Direct Plan - Growth	24.95
Axis Equity Savings Fund - Direct Plan - Monthly IDCW	13.63
Axis Equity Savings Fund - Direct Plan - Quarterly IDCW	14.08
Axis Equity Savings Fund - Direct Plan - Regular IDCW	13.47
Axis Equity Savings Fund - Regular Plan - Growth	22.01
Axis Equity Savings Fund - Regular Plan - Monthly IDCW	11.57
Axis Equity Savings Fund - Regular Plan - Quarterly IDCW	12.16
Axis Equity Savings Fund - Regular Plan - Regular IDCW	12.67
BAJAJ FINSERV EQUITY SAVINGS FUND -  DIRECT - IDCW	10.027
BAJAJ FINSERV EQUITY SAVINGS FUND - DIRECT - GROWTH	10.027
BAJAJ FINSERV EQUITY SAVINGS FUND - REGULAR - GROWTH	10.024
BAJAJ FINSERV EQUITY SAVINGS FUND - REGULAR - IDCW	10.024
BANDHAN Equity Savings Fund - Regular Plan - Growth	31.312
BANDHAN Equity Savings Fund - Regular Plan - Monthly IDCW	11.023
BANDHAN Equity Savings Fund - Regular Plan -Annual IDCW	12.920
BANDHAN Equity Savings Fund -B-DIVIDEND	12.36084532
BANDHAN Equity Savings Fund -B-GROWTH	16.0114
BANDHAN Equity Savings Fund- Regular Plan -Quarterly IDCW	13.042
BANDHAN Equity Savings Fund-Direct Plan -Quarterly IDCW	13.561
BANDHAN Equity Savings Fund-Direct Plan-Annual IDCW	14.268
BANDHAN Equity Savings Fund-Direct Plan-Growth	34.797
BANDHAN Equity Savings Fund-Direct Plan-Monthly IDCW	11.657
Baroda BNP Paribas Equity Savings Fund - Direct Plan - Growth	17.5814
Baroda BNP Paribas Equity Savings Fund - Direct Plan - IDCW	14.1365
Baroda BNP Paribas Equity Savings Fund - Regular Plan - Growth	16.4552
Baroda BNP Paribas Equity Savings Fund - Regular Plan - IDCW	13.2339
DSP Equity Savings Fund - Direct Plan - Growth	24.327
DSP Equity Savings Fund - Direct Plan - IDCW	13.982
DSP Equity Savings Fund - Direct Plan - IDCW - Monthly	17.382
DSP Equity Savings Fund - Direct Plan - IDCW - Quarterly	17.368
DSP Equity Savings Fund - Regular Plan - Growth	21.678
DSP Equity Savings Fund - Regular Plan - IDCW	12.585
DSP Equity Savings Fund - Regular Plan - IDCW - Monthly	13.85
DSP Equity Savings Fund - Regular Plan - IDCW - Quarterly	13.92
Edelweiss Equity Savings Fund - Direct Plan - Bonus Option	27.9852
Edelweiss Equity Savings Fund - Direct Plan - Growth Option	27.972
Edelweiss Equity Savings Fund - Direct Plan - IDCW Option	20.3333
Edelweiss Equity Savings Fund - Direct Plan - Monthly - IDCW Option	16.2931
Edelweiss Equity Savings Fund - Regular Plan - Bonus Option	23.6102
